ind,user_id,date,yes_no,start_etime,end_etime,start_stime,end_stime,source,target,trip_time_sec,path
214,d437a505f3eb256d,02/26/2021,yes,1614308528578,1614309893911,2021-02-25 22:02:08,2021-02-25 22:24:53,L2_FC_zone_11,L6_Deck_2,1365,"['L2_FC_zone_11', 'L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_R1_LL_walkway', 'L1_R1_LL', 'L4_R1_LL', 'L5_R1_LL', 'L6_R1_LL', 'L6_R1_LL_corridor', 'L6_Deck_2']"
215,d437a505f3eb256d,02/26/2021,yes,1614311261854,1614315293604,2021-02-25 22:47:41,2021-02-25 23:54:53,L6_Deck_2,L2_FC_zone_4,4031,"['L6_Deck_2', 'L6_R1_LL_corridor', 'L6_R1_LL', 'L5_R1_LL', 'L4_R1_LL', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_5', 'L2_FC_zone_4']"
216,d437a505f3eb256d,02/16/2021,yes,1613430218443,1613433934914,2021-02-15 18:03:38,2021-02-15 19:05:34,L2_FC_zone_2,L2_FC_zone_5,3716,"['L2_FC_zone_2', 'L2_FC_zone_3', 'L2_FC_zone_2', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_5']"
217,d437a505f3eb256d,02/16/2021,yes,1613438818471,1613442185896,2021-02-15 20:26:58,2021-02-15 21:23:05,L2_CLL,L1_CP_zone_2,3367,"['L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_4', 'L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_Entrance_1', 'L1_SLL_corridor', 'L1_Entrance_1', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2']"
218,d437a505f3eb256d,02/16/2021,yes,1613443117764,1613446048656,2021-02-15 21:38:37,2021-02-15 22:27:28,L2_FC_zone_7,L2_FC_zone_8,2930,"['L2_FC_zone_7', 'L2_FC_zone_11', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8']"
219,d437a505f3eb256d,02/16/2021,yes,1613447866766,1613448771563,2021-02-15 22:57:46,2021-02-15 23:12:51,L2_FC_zone_7,L2_FC_zone_1,904,"['L2_FC_zone_7', 'L2_FC_zone_11', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1']"
220,d437a505f3eb256d,02/16/2021,yes,1613452510511,1613453188596,2021-02-16 00:15:10,2021-02-16 00:26:28,L2_FC_zone_4,L2_FC_zone_9,678,"['L2_FC_zone_4', 'L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7', 'L2_FC_zone_11', 'L2_FC_zone_9_walkway', 'L2_FC_zone_9']"
221,d437a505f3eb256d,02/25/2021,yes,1614214504153,1614219480618,2021-02-24 19:55:04,2021-02-24 21:18:00,L2_FC_zone_7,L2_FC_zone_1,4976,"['L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_1']"
222,d437a505f3eb256d,02/25/2021,yes,1614222059382,1614223429576,2021-02-24 22:00:59,2021-02-24 22:23:49,L6_SLL,L2_FC_zone_4,1370,"['L6_SLL', 'L2_SLL', 'L2_SLL_corridor', 'L2_FC_zone_4', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_5', 'L2_FC_zone_4']"
223,d437a505f3eb256d,02/25/2021,yes,1614225095436,1614227254068,2021-02-24 22:51:35,2021-02-24 23:27:34,L4_ST_2,L2_FC_zone_1,2158,"['L4_ST_2', 'L4_ST_1', 'L4_ST_walkway', 'L4_R1_deck', 'L4_R1_LL_corridor', 'L4_R1_LL', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_1']"
224,d437a505f3eb256d,02/25/2021,yes,1614228299869,1614231300099,2021-02-24 23:44:59,2021-02-25 00:35:00,L2_FC_zone_8,L1_Shop_walkway_3,3000,"['L2_FC_zone_8', 'L2_FC_zone_1', 'L2_FC_zone_4', 'L2_FC_zone_8_walkway', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3']"
225,d5d061b14b4e60a0,02/20/2021,yes,1613819018331,1613819901288,2021-02-20 06:03:38,2021-02-20 06:18:21,L1_Thoroughfare,L2_ELL_1,882,"['L1_Thoroughfare', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_CP_zone_2', 'L1_Shop_walkway_1', 'L1_CLL', 'L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_7', 'L2_ELL_1']"
226,d5d061b14b4e60a0,02/11/2021,yes,1613011168162,1613011259691,2021-02-10 21:39:28,2021-02-10 21:40:59,L1_Thoroughfare,L1_Entrance_3,91,"['L1_Thoroughfare', 'L1_Entrance_6', 'L1_Entrance_5', 'L1_Entrance_4', 'L1_CP_zone_3', 'L1_CP_zone_4', 'L1_Entrance_3']"
227,d5d061b14b4e60a0,02/11/2021,yes,1613019410804,1613019499407,2021-02-10 23:56:50,2021-02-10 23:58:19,L1_Entrance_3,L1_Thoroughfare,88,"['L1_Entrance_3', 'L1_CP_zone_4', 'L1_CP_zone_3', 'L1_Entrance_4', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_Thoroughfare']"
228,d5d061b14b4e60a0,02/11/2021,yes,1613024217932,1613024274660,2021-02-11 01:16:57,2021-02-11 01:17:54,L1_Thoroughfare,L1_Entrance_4,56,"['L1_Thoroughfare', 'L1_Entrance_6', 'L1_Entrance_5', 'L1_Entrance_4']"
229,d5d061b14b4e60a0,02/11/2021,yes,1613028027343,1613028147495,2021-02-11 02:20:27,2021-02-11 02:22:27,L1_Entrance_2,L1_Thoroughfare,120,"['L1_Entrance_2', 'L1_Entrance_3', 'L1_CP_zone_4', 'L1_CP_zone_3', 'L1_Entrance_4', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_Thoroughfare']"
230,d5d061b14b4e60a0,02/06/2021,yes,1612572680252,1612575978647,2021-02-05 19:51:20,2021-02-05 20:46:18,L2_FC_zone_8,L1_Thoroughfare,3298,"['L2_FC_zone_8', 'L2_FC_zone_9', 'L2_FC_zone_9_walkway', 'L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_1', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_Thoroughfare']"
231,d5d061b14b4e60a0,02/06/2021,yes,1612579106051,1612579151329,2021-02-05 21:38:26,2021-02-05 21:39:11,L1_Thoroughfare,L1_Entrance_4,45,"['L1_Thoroughfare', 'L1_Entrance_6', 'L1_Entrance_5', 'L1_Entrance_4']"
232,d5d061b14b4e60a0,02/06/2021,yes,1612603204400,1612603346084,2021-02-06 04:20:04,2021-02-06 04:22:26,L1_Thoroughfare,L1_Entrance_4,141,"['L1_Thoroughfare', 'L1_PG', 'L1_Entrance_5', 'L1_Entrance_4']"
233,d5d061b14b4e60a0,02/24/2021,yes,1614127260823,1614128679703,2021-02-23 19:41:00,2021-02-23 20:04:39,L1_Thoroughfare,L2_FC_zone_8,1418,"['L1_Thoroughfare', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_CP_zone_2', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8']"
234,d5d061b14b4e60a0,02/09/2021,yes,1612831860582,1612832466357,2021-02-08 19:51:00,2021-02-08 20:01:06,L1_Thoroughfare,L1_Entrance_2,605,"['L1_Thoroughfare', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_R1_LL_walkway', 'L1_Entrance_2']"
235,d5d061b14b4e60a0,02/09/2021,yes,1612858924698,1612859160236,2021-02-09 03:22:04,2021-02-09 03:26:00,L1_Entrance_2,L1_Thoroughfare,235,"['L1_Entrance_2', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_3', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_Entrance_5', 'L1_PG', 'L1_Thoroughfare']"
236,d87398d326eff32c,02/05/2021,yes,1612481817287,1612486289289,2021-02-04 18:36:57,2021-02-04 19:51:29,L1_Entrance_8,L4_R2_LL,4472,"['L1_Entrance_8', 'L1_ELL', 'L2_ELL_2', 'L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_CLL', 'L7_CLL', 'L8_CLL', 'L8_RG_zone_1', 'L8_RG_zone_2', 'L8_CG_steps_entrance', 'L9_CG_garden_zone_3', 'L9_CG_garden_zone_2', 'L9_CG_garden_zone_1', 'L9_CG_entrance', 'L9_CG_sitting_area', 'L9_SLL_corridor', 'L9_SLL', 'L8_SLL', 'L7_SLL', 'L6_SLL', 'L2_SLL', 'L2_SLL_corridor', 'L2_FC_zone_4', 'L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_8_walkway', 'L2_CLL', 'L2_FC_zone_8_walkway', 'L2_FC_zone_9_walkway', 'L2_FC_zone_9', 'L2_FC_zone_9_walkway', 'L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_3', 'L1_CP_zone_4', 'L1_R2_LL', 'L4_R2_LL']"
237,d87398d326eff32c,02/05/2021,yes,1612488586540,1612488756244,2021-02-04 20:29:46,2021-02-04 20:32:36,L4_ST_walkway,L1_Entrance_2,169,"['L4_ST_walkway', 'L4_R1_deck', 'L4_R1_LL_corridor', 'L4_R1_LL', 'L1_R1_LL', 'L1_R1_LL_walkway', 'L1_Entrance_1_lobby', 'L1_Yassin_walkway', 'L1_Entrance_1_lobby', 'L1_R1_LL_walkway', 'L1_Entrance_2']"
238,d87398d326eff32c,02/05/2021,yes,1612492962402,1612493187540,2021-02-04 21:42:42,2021-02-04 21:46:27,L1_Entrance_8,L6_Deck_4,225,"['L1_Entrance_8', 'L1_ELL', 'L2_ELL_2', 'L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_ST_5', 'L6_FC_walkway', 'L6_Deck_4']"
239,d87398d326eff32c,02/05/2021,yes,1612499388524,1612502981278,2021-02-04 23:29:48,2021-02-05 00:29:41,L6_R2_LL,L6_CLL,3592,"['L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_FC', 'L6_ST_4', 'L6_AAH_walkway', 'L6_CCC_walkway', 'L6_CLL']"
240,d87398d326eff32c,02/05/2021,yes,1612512816552,1612513011378,2021-02-05 03:13:36,2021-02-05 03:16:51,L6_FC,L1_Shop_walkway_3,194,"['L6_FC', 'L6_ST_4', 'L6_AAH_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3']"
241,d87398d326eff32c,02/28/2021,yes,1614495557861,1614499601103,2021-02-28 01:59:17,2021-02-28 03:06:41,L1_Shop_walkway_3,L4_R2_LL,4043,"['L1_Shop_walkway_3', 'L2_FC_zone_11', 'L2_FC_zone_7', 'L2_FC_zone_8_walkway', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_3', 'L1_CP_zone_4', 'L1_R2_LL', 'L4_R2_LL']"
242,d87398d326eff32c,02/28/2021,yes,1614506587506,1614506728592,2021-02-28 05:03:07,2021-02-28 05:05:28,L4_R2_LL,L1_Entrance_7,141,"['L4_R2_LL', 'L1_R2_LL', 'L1_CP_zone_4', 'L1_CP_zone_3', 'L1_CP_zone_1', 'L1_Entrance_7']"
243,d87398d326eff32c,02/26/2021,yes,1614296374826,1614297814240,2021-02-25 18:39:34,2021-02-25 19:03:34,L1_ELL,L1_Entrance_7,1439,"['L1_ELL', 'L2_ELL_2', 'L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_ST_5', 'L6_FC', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L1_R2_LL', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_Entrance_7']"
244,d87398d326eff32c,02/26/2021,yes,1614300915577,1614301035089,2021-02-25 19:55:15,2021-02-25 19:57:15,L1_Entrance_8,L6_AAH_walkway,119,"['L1_Entrance_8', 'L1_ELL', 'L2_ELL_2', 'L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway']"
245,d87398d326eff32c,02/26/2021,yes,1614305144354,1614305434679,2021-02-25 21:05:44,2021-02-25 21:10:34,L6_AAH_walkway,L6_Deck_4,290,"['L6_AAH_walkway', 'L6_ST_5', 'L6_FC', 'L6_FC_walkway', 'L6_Deck_4']"
246,d87398d326eff32c,02/26/2021,yes,1614309728973,1614312547789,2021-02-25 22:22:08,2021-02-25 23:09:07,L6_Deck_4,L6_CLL,2818,"['L6_Deck_4', 'L6_FC_walkway', 'L6_FC', 'L6_ST_4', 'L6_AAH_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L3_CLL', 'L4_CLL', 'L6_CLL']"
247,d87398d326eff32c,02/26/2021,yes,1614320597849,1614320668447,2021-02-26 01:23:17,2021-02-26 01:24:28,L6_ELL,L6_Deck_4,70,"['L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_ST_4', 'L6_FC', 'L6_FC_walkway', 'L6_Deck_4']"
248,d87398d326eff32c,02/26/2021,yes,1614323064710,1614323127471,2021-02-26 02:04:24,2021-02-26 02:05:27,L6_Deck_4,L6_CCC_walkway,62,"['L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_CCC_walkway']"
249,d87398d326eff32c,02/26/2021,yes,1614332035294,1614332238235,2021-02-26 04:33:55,2021-02-26 04:37:18,L6_AAH_walkway,L1_Shop_walkway_2,202,"['L6_AAH_walkway', 'L6_CCC_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL', 'B1_CLL', 'B1_Posb_bank', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'B1_Supermarket_entrance_1', 'L1_Shop_walkway_3', 'L1_Shop_walkway_2']"
250,d87398d326eff32c,02/17/2021,yes,1613533548701,1613533627213,2021-02-16 22:45:48,2021-02-16 22:47:07,L1_ELL,L6_AAH_walkway,78,"['L1_ELL', 'L2_ELL_2', 'L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway']"
251,d87398d326eff32c,02/17/2021,yes,1613541461616,1613541572809,2021-02-17 00:57:41,2021-02-17 00:59:32,L6_ELL,L6_R1_LL,111,"['L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_CLL', 'L6_ST_3', 'L6_ST_2', 'L6_PG', 'L6_PG_walkway', 'L6_Deck_1', 'L6_R1_LL_corridor', 'L6_R1_LL']"
252,d87398d326eff32c,02/17/2021,yes,1613547272781,1613548365920,2021-02-17 02:34:32,2021-02-17 02:52:45,L6_R1_LL,L6_AAH_walkway,1093,"['L6_R1_LL', 'L6_R1_LL_corridor', 'L6_Deck_1', 'L6_PG_walkway', 'L6_PG', 'L6_ST_2', 'L6_ST_3', 'L6_CLL', 'L6_CCC_walkway', 'L6_AAH_walkway']"
253,d87398d326eff32c,02/17/2021,yes,1613549123301,1613549359083,2021-02-17 03:05:23,2021-02-17 03:09:19,L6_FC,L4_R2_LL,235,"['L6_FC', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL']"
254,d87398d326eff32c,02/17/2021,yes,1613552855307,1613552982353,2021-02-17 04:07:35,2021-02-17 04:09:42,L4_R2_LL,L1_Entrance_7,127,"['L4_R2_LL', 'L1_R2_LL', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_Entrance_7']"
255,d87398d326eff32c,02/19/2021,yes,1613695916492,1613696094371,2021-02-18 19:51:56,2021-02-18 19:54:54,L1_Entrance_8,L6_AAH_walkway,177,"['L1_Entrance_8', 'L1_ELL', 'L2_ELL_2', 'L6_ELL', 'L6_ELL_corridor', 'L6_AAH_walkway', 'L6_ST_5', 'L6_AAH_walkway']"
256,d87398d326eff32c,02/19/2021,yes,1613700357488,1613700563424,2021-02-18 21:05:57,2021-02-18 21:09:23,L6_AAH_walkway,L6_R2_LL,205,"['L6_AAH_walkway', 'L6_ST_4', 'L6_FC', 'L6_ST_5', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL']"
257,d87398d326eff32c,02/19/2021,yes,1613704780473,1613705163375,2021-02-18 22:19:40,2021-02-18 22:26:03,L6_Deck_4,L6_FC,382,"['L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_FC']"
258,d87398d326eff32c,02/19/2021,yes,1613705806321,1613706127546,2021-02-18 22:36:46,2021-02-18 22:42:07,L6_AAH_walkway,L1_Entrance_7,321,"['L6_AAH_walkway', 'L6_CCC_walkway', 'L6_AAH_walkway', 'L6_ST_4', 'L6_FC', 'L6_ST_4', 'L6_AAH_walkway', 'L6_CLL', 'L4_CLL', 'L3_CLL', 'L2_CLL', 'L1_CLL', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_Entrance_mrt', 'L1_Entrance_7']"
259,d87398d326eff32c,02/19/2021,yes,1613709564576,1613710292215,2021-02-18 23:39:24,2021-02-18 23:51:32,L1_Shop_walkway_3,L2_FC_zone_5,727,"['L1_Shop_walkway_3', 'L1_Shop_walkway_2', 'L1_Shop_walkway_3', 'L1_ELL', 'L2_ELL_2', 'L2_ELL_1', 'L2_FC_zone_7', 'L2_FC_zone_9_walkway', 'L2_FC_zone_9', 'L2_FC_zone_9_walkway', 'L2_FC_zone_11', 'L2_FC_zone_9_walkway', 'L2_FC_zone_8_walkway', 'L2_FC_zone_4', 'L2_FC_zone_5']"
260,d87398d326eff32c,02/19/2021,yes,1613711268372,1613711421433,2021-02-19 00:07:48,2021-02-19 00:10:21,L2_FC_zone_5,L6_CLL,153,"['L2_FC_zone_5', 'L2_FC_zone_4', 'L2_FC_zone_8_walkway', 'L2_CLL', 'L3_CLL', 'L4_CLL', 'L6_CLL']"
261,d87398d326eff32c,02/19/2021,yes,1613725036237,1613725722055,2021-02-19 03:57:16,2021-02-19 04:08:42,L6_AAH_walkway,L4_R2_LL,685,"['L6_AAH_walkway', 'L6_ST_4', 'L6_FC', 'L6_ST_5', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL']"
262,d87398d326eff32c,02/19/2021,yes,1613726537703,1613726667889,2021-02-19 04:22:17,2021-02-19 04:24:27,L4_R2_LL,L1_Entrance_7,130,"['L4_R2_LL', 'L1_R2_LL', 'L1_CP_zone_4', 'L1_CP_zone_3', 'L1_CP_zone_1', 'L1_Entrance_7']"
263,f0f0052e9ef12792,02/03/2021,yes,1612317043800,1612318097005,2021-02-02 20:50:43,2021-02-02 21:08:17,B1_CLL,B1_Supermarket_entrance_1,1053,"['B1_CLL', 'B1_Posb_bank', 'B1_Supermarket_entrance_1']"
264,f0f0052e9ef12792,02/05/2021,yes,1612513846557,1612513918217,2021-02-05 03:30:46,2021-02-05 03:31:58,L1_Entrance_7,L1_Entrance_6,71,"['L1_Entrance_7', 'L1_Thoroughfare', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_Entrance_6']"
265,f42cb0283c9533a5,02/20/2021,yes,1613774604264,1613774703734,2021-02-19 17:43:24,2021-02-19 17:45:03,L9_R2_LL,L1_Entrance_7,99,"['L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L1_R2_LL', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_Thoroughfare', 'L1_Entrance_7']"
266,f42cb0283c9533a5,02/20/2021,yes,1613793929574,1613794038428,2021-02-19 23:05:29,2021-02-19 23:07:18,L1_Entrance_7,L9_R2_LL,108,"['L1_Entrance_7', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_R2_LL', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL', 'L10_R2_LL', 'L9_R2_LL']"
267,f42cb0283c9533a5,02/22/2021,yes,1613949163230,1613949360032,2021-02-21 18:12:43,2021-02-21 18:16:00,L9_R2_LL,L1_Entrance_5,196,"['L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L1_R2_LL', 'L1_Entrance_6', 'L1_Entrance_5', 'L1_Entrance_4', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_Thoroughfare', 'L1_Entrance_6', 'L1_Entrance_5']"
268,f42cb0283c9533a5,02/22/2021,yes,1613950127279,1613952107426,2021-02-21 18:28:47,2021-02-21 19:01:47,L1_Thoroughfare,L6_CLL,1980,"['L1_Thoroughfare', 'L1_PG', 'L1_Entrance_5', 'L1_Entrance_4', 'L1_CP_zone_3', 'L1_CP_zone_4', 'L1_Entrance_3', 'L1_CP_zone_4', 'L1_R2_LL', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_CLL']"
269,f42cb0283c9533a5,02/22/2021,yes,1613966720459,1613966946749,2021-02-21 23:05:20,2021-02-21 23:09:06,L1_Entrance_7,L6_CLL,226,"['L1_Entrance_7', 'L1_Thoroughfare', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_R2_LL', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L6_R2_LL_corridor', 'L6_Deck_4', 'L6_FC_walkway', 'L6_ST_5', 'L6_AAH_walkway', 'L6_CLL']"
270,f42cb0283c9533a5,02/22/2021,yes,1613985142283,1613985390283,2021-02-22 04:12:22,2021-02-22 04:16:30,L9_R2_LL,L1_PG,248,"['L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L1_R2_LL', 'L1_Entrance_6', 'L1_Entrance_5', 'L1_Entrance_4', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_Thoroughfare', 'L1_PG']"
271,f42cb0283c9533a5,02/22/2021,yes,1613986506358,1613988388295,2021-02-22 04:35:06,2021-02-22 05:06:28,L1_PG,L9_R2_LL,1881,"['L1_PG', 'L1_Thoroughfare', 'L1_Entrance_6', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_R2_LL', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL']"
272,f42cb0283c9533a5,02/23/2021,yes,1614035433244,1614037178521,2021-02-22 18:10:33,2021-02-22 18:39:38,L9_R2_LL,L1_Entrance_7,1745,"['L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L1_R2_LL', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_Entrance_7']"
273,f42cb0283c9533a5,02/23/2021,yes,1614044512295,1614044591563,2021-02-22 20:41:52,2021-02-22 20:43:11,L1_Entrance_7,L8_R2_LL,79,"['L1_Entrance_7', 'L1_Thoroughfare', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_CP_zone_3', 'L1_CP_zone_2', 'L1_Yassin_walkway', 'L2_FC_zone_1', 'L2_FC_zone_8', 'L2_FC_zone_1', 'L1_Yassin_walkway', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_R2_LL', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL', 'L8_R2_LL']"
274,f42cb0283c9533a5,02/23/2021,yes,1614051537389,1614052288715,2021-02-22 22:38:57,2021-02-22 22:51:28,L6_CLL,L1_Entrance_1,751,"['L6_CLL', 'L6_AAH_walkway', 'L6_ST_5', 'L6_FC_walkway', 'L6_Deck_4', 'L6_R2_LL_corridor', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L1_R2_LL', 'B1_R2_LL', 'B1_Carpark_zone_4', 'B1_Carpark_zone_3', 'B1_Carpark_zone_1', 'B1_SLL', 'L1_SLL', 'L1_SLL_corridor', 'L1_Entrance_1']"
275,f42cb0283c9533a5,02/23/2021,yes,1614062013581,1614062039664,2021-02-23 01:33:33,2021-02-23 01:33:59,L1_Entrance_7,L9_R2_LL,26,"['L1_Entrance_7', 'L1_Thoroughfare', 'L1_Entrance_6', 'L1_CP_zone_1', 'L1_CP_zone_2', 'L1_CP_zone_1', 'L1_Entrance_6', 'L1_R2_LL', 'L4_R2_LL', 'L5_R2_LL', 'L6_R2_LL', 'L7_R2_LL', 'L8_R2_LL', 'L9_R2_LL']"
276,f42cb0283c9533a5,02/23/2021,yes,1614071221203,1614071479985,2021-02-23 04:07:01,2021-02-23 04:11:19,L9_R2_LL,L1_PG,258,"['L9_R2_LL', 'L8_R2_LL', 'L7_R2_LL', 'L6_R2_LL', 'L5_R2_LL', 'L4_R2_LL', 'L1_R2_LL', 'L1_Entrance_6', 'L1_Entrance_5', 'L1_Entrance_4', 'L1_Entrance_5', 'L1_Entrance_6', 'L1_Thoroughfare', 'L1_PG']"
